airquality, clear, red, green, blue, illuminance, timestamp
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:39:21.785932+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:39:31.807119+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:39:41.828328+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:39:51.849427+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:40:01.870582+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:40:11.882598+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:40:21.903889+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:40:31.925239+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:40:41.946479+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:40:51.963563+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:41:01.984935+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:41:12.002510+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:41:22.019667+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:41:32.040802+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:41:42.061948+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:41:52.078068+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:42:02.099238+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:42:12.120415+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:42:22.132991+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:42:32.146073+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:42:42.167211+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:42:52.181583+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:43:02.207532+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:43:12.228758+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:43:22.242492+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:43:32.263726+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:43:42.285050+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:43:52.298858+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:44:02.319982+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:44:12.341095+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:44:22.354514+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:44:32.376045+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:44:42.397207+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:44:52.412565+05:30
650.03, 0, 0, 0, 0, 0.0, 2017-03-21 07:45:02.433798+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:45:12.455227+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:45:22.476481+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:45:32.497672+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:45:42.518721+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:45:52.539835+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:46:02.560945+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:46:12.582061+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:46:22.603304+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:46:32.624570+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:46:42.646105+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:46:52.667288+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:47:02.685716+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:47:12.706768+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:47:22.727905+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:47:32.749089+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:47:42.770251+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:47:52.791444+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:48:02.812666+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:48:12.833911+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:48:22.855324+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:48:32.876577+05:30
638.91, 0, 0, 0, 0, 0.0, 2017-03-21 07:48:42.892548+05:30
647.79, 0, 0, 0, 0, 0.0, 2017-03-21 07:48:52.913784+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:49:02.935214+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:49:12.956525+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:49:22.977564+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:49:32.998742+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:49:43.019863+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:49:53.041014+05:30
